target.gene_info.symbol,target.id,association_score.overall,association_score.datatypes.genetic_association,association_score.datatypes.somatic_mutation,association_score.datatypes.known_drug,association_score.datatypes.affected_pathway,association_score.datatypes.rna_expression,association_score.datatypes.literature,association_score.datatypes.animal_model,target.gene_info.name
ANKS1B,ENSG00000185046,0.18742697290000002,0.18742697290000002,0.0,0.0,0.0,0.0,0.0,0.0,ankyrin repeat and sterile alpha motif domain containing 1B
LASP1,ENSG00000002834,0.18726,0.0,0.0,0.0,0.0,0.0,0.0,0.18726,LIM and SH3 protein 1
TRHR,ENSG00000174417,0.18724000000000002,0.0,0.0,0.0,0.0,0.0,0.028,0.18024,thyrotropin releasing hormone receptor
GGTLC3,ENSG00000274252,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,gamma-glutamyltransferase light chain family member 3
TIMM23,ENSG00000265354,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,translocase of inner mitochondrial membrane 23
TIMM23B,ENSG00000204152,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,translocase of inner mitochondrial membrane 23 homolog B
MYMK,ENSG00000187616,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,"myomaker, myoblast fusion factor"
QRFPR,ENSG00000186867,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,pyroglutamylated RFamide peptide receptor
STAC3,ENSG00000185482,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,SH3 and cysteine rich domain 3
PLCB1,ENSG00000182621,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,phospholipase C beta 1
HOXC9,ENSG00000180806,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,homeobox C9
ARHGAP1,ENSG00000175220,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,Rho GTPase activating protein 1
ATR,ENSG00000175054,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,ATR serine/threonine kinase
SLC20A2,ENSG00000168575,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,solute carrier family 20 member 2
SLC39A13,ENSG00000165915,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,solute carrier family 39 member 13
TGFBR2,ENSG00000163513,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,transforming growth factor beta receptor 2
MPZL3,ENSG00000160588,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,myelin protein zero like 3
SIK3,ENSG00000160584,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,SIK family kinase 3
GRHL3,ENSG00000158055,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,grainyhead like transcription factor 3
FGF18,ENSG00000156427,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,fibroblast growth factor 18
SLC26A2,ENSG00000155850,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,solute carrier family 26 member 2
WNT3A,ENSG00000154342,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,Wnt family member 3A
ANKH,ENSG00000154122,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,ANKH inorganic pyrophosphate transport regulator
GGTLC1,ENSG00000149435,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,gamma-glutamyltransferase light chain 1
NTMT1,ENSG00000148335,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,N-terminal Xaa-Pro-Lys N-methyltransferase 1
SLC30A5,ENSG00000145740,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,solute carrier family 30 member 5
ROPN1L,ENSG00000145491,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,rhophilin associated tail protein 1 like
ARL6IP5,ENSG00000144746,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,ADP ribosylation factor like GTPase 6 interacting protein 5
MTF2,ENSG00000143033,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,metal response element binding transcription factor 2
TNFRSF11A,ENSG00000141655,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,TNF receptor superfamily member 11a
PMM2,ENSG00000140650,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,phosphomannomutase 2
ANP32B,ENSG00000136938,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,acidic nuclear phosphoprotein 32 family member B
CDK5RAP2,ENSG00000136861,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,CDK5 regulatory subunit associated protein 2
GGT2,ENSG00000133475,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,gamma-glutamyltransferase 2
KDM6B,ENSG00000132510,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,lysine demethylase 6B
CDO1,ENSG00000129596,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,cysteine dioxygenase type 1
STAG1,ENSG00000118007,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,stromal antigen 1
GGT1,ENSG00000100031,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,gamma-glutamyltransferase 1
IRAK3,ENSG00000090376,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,interleukin 1 receptor associated kinase 3
CDC14B,ENSG00000081377,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,cell division cycle 14B
WDR37,ENSG00000047056,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,WD repeat domain 37
GTF2IRD1,ENSG00000006704,0.18702000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18702000000000002,GTF2I repeat domain containing 1
GDPD5,ENSG00000158555,0.18700000000000003,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.18150000000000002,glycerophosphodiester phosphodiesterase domain containing 5
DNAJC5,ENSG00000101152,0.18647527777777778,0.0,0.0,0.0,0.0,0.0,0.018861111111111113,0.18176,DnaJ heat shock protein family (Hsp40) member C5
PGAP1,ENSG00000197121,0.18616000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18616000000000002,post-GPI attachment to proteins 1
ATP13A2,ENSG00000159363,0.18576,0.0,0.0,0.0,0.0,0.0,0.016,0.18176,ATPase cation transporting 13A2
LGI1,ENSG00000108231,0.18566,0.0,0.0,0.0,0.0,0.0,0.015600000000000001,0.18176,leucine rich glioma inactivated 1
CFH,ENSG00000000971,0.18563000000000002,0.0,0.0,0.0,0.0,0.0,0.0154,0.18178000000000002,complement factor H
KHDRBS2,ENSG00000112232,0.18560000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.18560000000000001,"KH RNA binding domain containing, signal transduction associated 2"
SLC4A4,ENSG00000080493,0.18560000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.18560000000000001,solute carrier family 4 member 4
HLA-DQB1,ENSG00000179344,0.18538000000000002,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.18178000000000002,"major histocompatibility complex, class II, DQ beta 1"
WAS,ENSG00000015285,0.18538000000000002,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.18178000000000002,Wiskott-Aldrich syndrome
NHLRC1,ENSG00000187566,0.18536,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.18176,NHL repeat containing E3 ubiquitin protein ligase 1
PEBP1,ENSG00000089220,0.18536000000000002,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.18086000000000002,phosphatidylethanolamine binding protein 1
KIF5C,ENSG00000168280,0.18530000000000002,0.0,0.0,0.0,0.0,0.0,0.0152,0.18150000000000002,kinesin family member 5C
BCL2L11,ENSG00000153094,0.18526,0.0,0.0,0.0,0.0,0.0,0.014,0.18176,BCL2 like 11
FNIP1,ENSG00000217128,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,folliculin interacting protein 1
TREX1,ENSG00000213689,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,three prime repair exonuclease 1
RYR2,ENSG00000198626,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,ryanodine receptor 2
UVRAG,ENSG00000198382,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,UV radiation resistance associated
MYH6,ENSG00000197616,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,myosin heavy chain 6
MYOZ2,ENSG00000172399,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,myozenin 2
ZDHHC16,ENSG00000171307,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,zinc finger DHHC-type containing 16
MED30,ENSG00000164758,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,mediator complex subunit 30
KLF15,ENSG00000163884,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,Kruppel like factor 15
ABCG5,ENSG00000138075,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,ATP binding cassette subfamily G member 5
HADHB,ENSG00000138029,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
ALPK3,ENSG00000136383,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,alpha kinase 3
MTO1,ENSG00000135297,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,mitochondrial tRNA translation optimization 1
ECSIT,ENSG00000130159,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,ECSIT signalling integrator
WARS2,ENSG00000116874,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,"tryptophanyl tRNA synthetase 2, mitochondrial"
IRX4,ENSG00000113430,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,iroquois homeobox 4
PPP1R13L,ENSG00000104881,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,protein phosphatase 1 regulatory subunit 13 like
POLD1,ENSG00000062822,0.18524000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18524000000000002,"DNA polymerase delta 1, catalytic subunit"
HMOX2,ENSG00000103415,0.18520000000000003,0.0,0.0,0.0,0.0,0.0,0.0148,0.18150000000000002,heme oxygenase 2
MYLK,ENSG00000065534,0.18510000000000001,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.18150000000000002,myosin light chain kinase
TIA1,ENSG00000116001,0.1850761663913412,0.0,0.0,0.0,0.0,0.0,0.1850761663913412,0.0,TIA1 cytotoxic granule associated RNA binding protein
KLHL41,ENSG00000239474,0.18452000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18452000000000002,kelch like family member 41
TCAP,ENSG00000173991,0.18452000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18452000000000002,titin-cap
KLHL40,ENSG00000157119,0.18452000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18452000000000002,kelch like family member 40
OBSCN,ENSG00000154358,0.18452000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18452000000000002,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"
SLC25A4,ENSG00000151729,0.18452000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18452000000000002,solute carrier family 25 member 4
CAMKMT,ENSG00000143919,0.18452000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18452000000000002,calmodulin-lysine N-methyltransferase
APOBEC2,ENSG00000124701,0.18452000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18452000000000002,apolipoprotein B mRNA editing enzyme catalytic subunit 2
COMP,ENSG00000105664,0.18452000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18452000000000002,cartilage oligomeric matrix protein
FHL1,ENSG00000022267,0.18452000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18452000000000002,four and a half LIM domains 1
PDX1,ENSG00000139515,0.1842,0.0,0.0,0.0,0.0,0.0,0.0,0.1842,pancreatic and duodenal homeobox 1
AHR,ENSG00000106546,0.1842,0.0,0.0,0.0,0.0,0.0,0.0,0.1842,aryl hydrocarbon receptor
TRIM77,ENSG00000214414,0.18409595820000002,0.18409595820000002,0.0,0.0,0.0,0.0,0.0,0.0,tripartite motif containing 77
PRKX,ENSG00000183943,0.18409595820000002,0.18409595820000002,0.0,0.0,0.0,0.0,0.0,0.0,protein kinase X-linked
CSNK1G3,ENSG00000151292,0.18409595820000002,0.18409595820000002,0.0,0.0,0.0,0.0,0.0,0.0,casein kinase 1 gamma 3
ROBO3,ENSG00000154134,0.18354,0.0,0.0,0.0,0.0,0.0,0.0,0.18354,roundabout guidance receptor 3
PTPRR,ENSG00000153233,0.1832,0.0,0.0,0.0,0.0,0.0,0.0,0.1832,"protein tyrosine phosphatase, receptor type R"
AAK1,ENSG00000115977,0.1832,0.0,0.0,0.0,0.0,0.0,0.1832,0.0,AP2 associated kinase 1
ID2,ENSG00000115738,0.18296,0.0,0.0,0.0,0.0,0.0,0.008400000000000001,0.18086000000000002,inhibitor of DNA binding 2
SCGB1A1,ENSG00000149021,0.1827,0.0,0.0,0.0,0.0,0.0,0.0,0.1827,secretoglobin family 1A member 1
CDKN2C,ENSG00000123080,0.1827,0.0,0.0,0.0,0.0,0.0,0.0,0.1827,cyclin dependent kinase inhibitor 2C
VIT,ENSG00000205221,0.18224,0.0,0.0,0.0,0.0,0.0,0.0,0.18224,vitrin
NKX6-1,ENSG00000163623,0.18224,0.0,0.0,0.0,0.0,0.0,0.0,0.18224,NK6 homeobox 1
VSX2,ENSG00000119614,0.18224,0.0,0.0,0.0,0.0,0.0,0.0,0.18224,visual system homeobox 2
CUX2,ENSG00000111249,0.18224,0.0,0.0,0.0,0.0,0.0,0.0,0.18224,cut like homeobox 2
EVX1,ENSG00000106038,0.18224,0.0,0.0,0.0,0.0,0.0,0.0,0.18224,even-skipped homeobox 1
TRIM63,ENSG00000158022,0.18214000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18214000000000002,tripartite motif containing 63
TRIM55,ENSG00000147573,0.18214000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18214000000000002,tripartite motif containing 55
NR1D1,ENSG00000126368,0.18214000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18214000000000002,nuclear receptor subfamily 1 group D member 1
MEOX2,ENSG00000106511,0.18214000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18214000000000002,mesenchyme homeobox 2
CAV2,ENSG00000105971,0.18214000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18214000000000002,caveolin 2
PYGM,ENSG00000068976,0.18214000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18214000000000002,"glycogen phosphorylase, muscle associated"
XK,ENSG00000047597,0.18214000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18214000000000002,X-linked Kx blood group
BARX2,ENSG00000043039,0.18214000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18214000000000002,BARX homeobox 2
ELP3,ENSG00000134014,0.18183459183673467,0.0,0.0,0.0,0.0,0.0,0.18183459183673467,0.0,elongator acetyltransferase complex subunit 3
RASSF5,ENSG00000266094,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,Ras association domain family member 5
APELA,ENSG00000248329,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,apelin receptor early endogenous ligand
HLA-DQB2,ENSG00000232629,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,"major histocompatibility complex, class II, DQ beta 2"
DDR1,ENSG00000204580,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,discoidin domain receptor tyrosine kinase 1
SLC4A5,ENSG00000188687,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,solute carrier family 4 member 5
KIRREL1,ENSG00000183853,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,kirre like nephrin family adhesion molecule 1
P4HTM,ENSG00000178467,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,"prolyl 4-hydroxylase, transmembrane"
SYK,ENSG00000165025,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,spleen associated tyrosine kinase
MOCS2,ENSG00000164172,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,molybdenum cofactor synthesis 2
IKZF3,ENSG00000161405,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,IKAROS family zinc finger 3
CORIN,ENSG00000145244,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,"corin, serine peptidase"
CFHR4,ENSG00000134365,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,complement factor H related 4
TRIM21,ENSG00000132109,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,tripartite motif containing 21
GIPC1,ENSG00000123159,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,GIPC PDZ domain containing family member 1
CFHR3,ENSG00000116785,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,complement factor H related 3
AMPD2,ENSG00000116337,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,adenosine monophosphate deaminase 2
MAN2A1,ENSG00000112893,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,mannosidase alpha class 2A member 1
TNS2,ENSG00000111077,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,tensin 2
XPNPEP1,ENSG00000108039,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,X-prolyl aminopeptidase 1
C1GALT1,ENSG00000106392,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1"
FERMT1,ENSG00000101311,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,fermitin family member 1
LGMN,ENSG00000100600,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,legumain
SCARF1,ENSG00000074660,0.18178000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18178000000000002,scavenger receptor class F member 1
CCDC85C,ENSG00000205476,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,coiled-coil domain containing 85C
VPS13A,ENSG00000197969,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,vacuolar protein sorting 13 homolog A
NPAS4,ENSG00000174576,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,neuronal PAS domain protein 4
SPARCL1,ENSG00000152583,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,SPARC like 1
SPEF2,ENSG00000152582,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,sperm flagellar 2
STAM,ENSG00000136738,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,signal transducing adaptor molecule
GNAT2,ENSG00000134183,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,G protein subunit alpha transducin 2
PITRM1,ENSG00000107959,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,pitrilysin metallopeptidase 1
SP4,ENSG00000105866,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,Sp4 transcription factor
TINF2,ENSG00000092330,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,TERF1 interacting nuclear factor 2
INPP5A,ENSG00000068383,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,inositol polyphosphate-5-phosphatase A
INPP4A,ENSG00000040933,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,inositol polyphosphate-4-phosphatase type I A
CNTN1,ENSG00000018236,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,contactin 1
BID,ENSG00000015475,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,BH3 interacting domain death agonist
BAD,ENSG00000002330,0.18176,0.0,0.0,0.0,0.0,0.0,0.0,0.18176,BCL2 associated agonist of cell death
DLL1,ENSG00000198719,0.18150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18150000000000002,delta like canonical Notch ligand 1
MTMR14,ENSG00000163719,0.18150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18150000000000002,myotubularin related protein 14
LRP8,ENSG00000157193,0.18150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18150000000000002,LDL receptor related protein 8
LMX1B,ENSG00000136944,0.18150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18150000000000002,LIM homeobox transcription factor 1 beta
GDF15,ENSG00000130513,0.18150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18150000000000002,growth differentiation factor 15
RND3,ENSG00000115963,0.18150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18150000000000002,Rho family GTPase 3
UNC5A,ENSG00000113763,0.18150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18150000000000002,unc-5 netrin receptor A
ATP2A3,ENSG00000074370,0.18150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18150000000000002,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
GAS7,ENSG00000007237,0.18150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18150000000000002,growth arrest specific 7
OR8A1,ENSG00000196119,0.18086000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18086000000000002,olfactory receptor family 8 subfamily A member 1
CNTNAP2,ENSG00000174469,0.18086000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18086000000000002,contactin associated protein like 2
B3GNT2,ENSG00000170340,0.18086000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18086000000000002,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
NAV2,ENSG00000166833,0.18086000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18086000000000002,neuron navigator 2
GABRR1,ENSG00000146276,0.18086000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18086000000000002,gamma-aminobutyric acid type A receptor rho1 subunit
GNAL,ENSG00000141404,0.18086000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18086000000000002,G protein subunit alpha L
BBS2,ENSG00000125124,0.18086000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18086000000000002,Bardet-Biedl syndrome 2
FYN,ENSG00000010810,0.18086000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.18086000000000002,"FYN proto-oncogene, Src family tyrosine kinase"
CCM2,ENSG00000136280,0.1806,0.0,0.0,0.0,0.0,0.0,0.0,0.1806,CCM2 scaffold protein
IL17A,ENSG00000112115,0.18032596170167192,0.0,0.0,0.0,0.0,0.0,0.18032596170167192,0.0,interleukin 17A
SLC30A10,ENSG00000196660,0.18024,0.0,0.0,0.0,0.0,0.0,0.0,0.18024,solute carrier family 30 member 10
IGSF1,ENSG00000147255,0.18024,0.0,0.0,0.0,0.0,0.0,0.0,0.18024,immunoglobulin superfamily member 1
NCOR1,ENSG00000141027,0.18024,0.0,0.0,0.0,0.0,0.0,0.0,0.18024,nuclear receptor corepressor 1
CGA,ENSG00000135346,0.18024,0.0,0.0,0.0,0.0,0.0,0.0,0.18024,"glycoprotein hormones, alpha polypeptide"
TPST2,ENSG00000128294,0.18024,0.0,0.0,0.0,0.0,0.0,0.0,0.18024,tyrosylprotein sulfotransferase 2
MED1,ENSG00000125686,0.18024,0.0,0.0,0.0,0.0,0.0,0.0,0.18024,mediator complex subunit 1
GLIS3,ENSG00000107249,0.18024,0.0,0.0,0.0,0.0,0.0,0.0,0.18024,GLIS family zinc finger 3
LHX3,ENSG00000107187,0.18024,0.0,0.0,0.0,0.0,0.0,0.0,0.18024,LIM homeobox 3
SMIM2,ENSG00000139656,0.1799313336,0.1799313336,0.0,0.0,0.0,0.0,0.0,0.0,small integral membrane protein 2
SRSF1,ENSG00000136450,0.1793336666666667,0.0,0.0,0.0,0.0,0.0,0.1793336666666667,0.0,serine and arginine rich splicing factor 1
KIRREL3,ENSG00000149571,0.17670099990000002,0.17670099990000002,0.0,0.0,0.0,0.0,0.0,0.0,kirre like nephrin family adhesion molecule 3
TREM2,ENSG00000095970,0.17503272004273074,0.0,0.0,0.0,0.0,0.0,0.17503272004273074,0.0,triggering receptor expressed on myeloid cells 2
MPO,ENSG00000005381,0.1748655963718821,0.0,0.0,0.0,0.0,0.0,0.1748655963718821,0.0,myeloperoxidase
TLE4,ENSG00000106829,0.174061625,0.174061625,0.0,0.0,0.0,0.0,0.0,0.0,"TLE family member 4, transcriptional corepressor"
TNF,ENSG00000232810,0.17377379872422,0.0,0.0,0.0,0.0,0.0,0.17377379872422,0.0,tumor necrosis factor
KDR,ENSG00000128052,0.17197244160997732,0.0,0.0,0.1423611111111111,0.0,0.0,0.11844532199546484,0.0,kinase insert domain receptor
OR52K1,ENSG00000196778,0.1718300653,0.1718300653,0.0,0.0,0.0,0.0,0.0,0.0,olfactory receptor family 52 subfamily K member 1
EPHA7,ENSG00000135333,0.1718300653,0.1718300653,0.0,0.0,0.0,0.0,0.0,0.0,EPH receptor A7
ASB1,ENSG00000065802,0.1718300653,0.1718300653,0.0,0.0,0.0,0.0,0.0,0.0,ankyrin repeat and SOCS box containing 1
FERD3L,ENSG00000146618,0.1698970004,0.1698970004,0.0,0.0,0.0,0.0,0.0,0.0,Fer3 like bHLH transcription factor
SEMA6A,ENSG00000092421,0.1698970004,0.1698970004,0.0,0.0,0.0,0.0,0.0,0.0,semaphorin 6A
CXADR,ENSG00000154639,0.1681919164,0.1681919164,0.0,0.0,0.0,0.0,0.0,0.0,CXADR Ig-like cell adhesion molecule
RBMS1,ENSG00000153250,0.1681919164,0.1681919164,0.0,0.0,0.0,0.0,0.0,0.0,RNA binding motif single stranded interacting protein 1
